fonte,licensa,licensa_raw,license_status,url,bairro,lat,lng,quartos,host_id,airbnb_date,official_date
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592071541474008688,Arroios,38.7297534,-9.145448499999999,1,484535538,2026-06-26,
airbnb,49557,49557/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1576982994732318101,Misericrdia,38.70713,-9.1464,1,485323464,2026-06-26,2017-06-28
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592255145953643077,Penha de Frana,38.732101296710645,-9.126495073452062,1,746954854,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592269613344041937,Penha de Frana,38.734056104023416,-9.129487131980488,1,746954854,2026-06-25,
airbnb,366809,366809/AL,sem licença,https://www.airbnb.com/rooms/1592658343776222116,Ajuda,38.7027703,-9.194435499999999,1,474779882,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592664080479582064,Areeiro,38.73891,-9.13469,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592672339208958567,Areeiro,38.7393795515673,-9.13500584910761,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592677713154615690,Areeiro,38.73712,-9.13468,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592689074384532379,Areeiro,38.73737,-9.13433,1,505424337,2026-06-25,
airbnb,26935,26935/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1576983194974642108,Arroios,38.730816449268886,-9.133775089780396,1,670245720,2026-06-26,2016-04-06
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1577127293502591860,Santa Maria Maior,38.71803,-9.13424,2,6853192,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592713449679759835,Areeiro,38.73856,-9.13482,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592720571884652169,Areeiro,38.73928,-9.13501,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592729664355384094,Areeiro,38.73802,-9.13507,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592739232630167039,Areeiro,38.73915,-9.13507,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592745478337902543,Areeiro,38.73722,-9.13472,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592772543416835652,Areeiro,38.73886,-9.13481,1,505424337,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592788555359482589,So Vicente,38.71851196610994,-9.1214394941926,1,738401590,2026-06-25,
airbnb,48033,48033/AL,,https://www.airbnb.com/rooms/1592856187539831213,Santa Maria Maior,38.71875,-9.13423,,168166915,2026-06-26,2017-06-12
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1592987103160506526,Parque das Naes,38.75684844793066,-9.093789053967283,1,422448356,2026-06-23,
airbnb,13197,13197/AL,licença reutilizada 5,https://www.airbnb.com/rooms/1593407140803363920,So Vicente,38.718563202421215,-9.131956378863118,1,168166915,2026-06-26,2015-05-08
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593423519642511459,Santa Maria Maior,38.71165,-9.12623,,76223539,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593425461942422154,Arroios,38.7358,-9.13623,1,683922126,2026-07-02,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593436851012835533,Arroios,38.73611,-9.13622,1,683922126,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593440943814003461,Arroios,38.73534,-9.13485,1,683922126,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593444584571219678,Arroios,38.73607,-9.13606,1,683922126,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593454020885226525,Arroios,38.73533,-9.13484,1,683922126,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593459315636004551,Arroios,38.73616,-9.13612,1,683922126,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593464068325420571,Arroios,38.73558,-9.13454,1,683922126,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593469839871797847,Arroios,38.72475,-9.13388,2,73156449,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593478870196466323,Arroios,38.7353,-9.13425,1,683922126,2026-06-25,
airbnb,13197,13197/AL,licença reutilizada 5,https://www.airbnb.com/rooms/1593545391917430972,So Vicente,38.7181,-9.13335,2,168166915,2026-06-25,2015-05-08
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593549061249866993,Campo de Ourique,38.7181940127244,-9.171243721449137,3,710955103,2026-06-25,
airbnb,106418,106418/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1593559510105400463,Campo de Ourique,38.71633,-9.15666,3,686669191,2026-06-25,2020-01-07
airbnb,13197,13197/AL,licença reutilizada 5,https://www.airbnb.com/rooms/1593580318852718878,So Vicente,38.71829,-9.13183,2,168166915,2026-06-26,2015-05-08
airbnb,43607,43607/AL,,https://www.airbnb.com/rooms/1577555719490824782,Misericrdia,38.7074547,-9.143586599999999,3,358350257,2026-06-26,2017-04-21
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1577569290081234796,Santa Maria Maior,38.710444800594686,-9.129247069358826,1,66722083,2026-06-25,
airbnb,13197,13197/AL,licença reutilizada 5,https://www.airbnb.com/rooms/1593631187350532011,So Vicente,38.71809,-9.1334,1,168166915,2026-06-26,2015-05-08
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593656642588409465,Estrela,38.7087442,-9.1537308,3,738689109,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1593757838306135233,Avenidas Novas,38.74112,-9.14702,1,65947284,2026-06-26,
airbnb,117631,117631/AL,licença reutilizada 9,https://www.airbnb.com/rooms/1594099067710326522,Santo Antnio,38.72487,-9.14651,1,738810858,2026-06-25,2021-06-29
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1594156342381393935,Lumiar,38.76462,-9.1716,1,359205881,2026-06-23,
airbnb,86461,86461/AL,,https://www.airbnb.com/rooms/1594239820184557038,Santa Maria Maior,38.71613,-9.13365,1,465505052,2026-06-25,2018-10-18
airbnb,96230,96230/AL,licença reutilizada 10,https://www.airbnb.com/rooms/1577630819152864116,Santa Maria Maior,38.7181684,-9.1351167,1,722112287,2026-06-26,2019-05-16
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1598474036791160740,Misericrdia,38.7100629,-9.1493784,1,186886137,2026-06-25,
airbnb,83063,83063/AL,,https://www.airbnb.com/rooms/1594239983492538312,Santa Maria Maior,38.71628,-9.13351,1,465505052,2026-06-25,2018-09-18
airbnb,83061,83061/AL,,https://www.airbnb.com/rooms/1594242460528430403,Santa Maria Maior,38.71598,-9.13532,2,465505052,2026-06-26,2018-09-18
airbnb,66450,66450/AL,,https://www.airbnb.com/rooms/1594246332788139122,Santo Antnio,38.7260834,-9.145420699999999,1,738858148,2026-06-25,2018-03-13
airbnb,58016,58016/AL,sem licença,https://www.airbnb.com/rooms/1594254878615012401,Arroios,38.72729,-9.13245,1,465505052,2026-06-26,
airbnb,86278,86278/AL,,https://www.airbnb.com/rooms/1594261680641034240,Santo Antnio,38.72277,-9.15471,3,465505052,2026-06-25,2018-10-17
airbnb,54724,54724/AL,sem licença,https://www.airbnb.com/rooms/1594264368836817814,Misericrdia,38.71192080110942,-9.148140581472983,2,465505052,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1594270356916563504,So Vicente,38.7193,-9.12867,2,70614675,2026-06-26,
airbnb,59336,59336/AL,,https://www.airbnb.com/rooms/1594343333752403167,Arroios,38.72585,-9.13634,,156331961,2026-06-25,2017-11-08
airbnb,32685,32685/AL,licença invalida (distancia 274.2921553078275),https://www.airbnb.com/rooms/1598513568088317376,Misericrdia,38.7107763,-9.1503339,1,12730028,2026-07-02,2016-07-20
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1598560974894053785,Santa Maria Maior,38.71242,-9.12982,1,740167051,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1598566570835182307,Ajuda,38.703275667725116,-9.19618738545849,3,740169341,2026-06-25,
airbnb,87788,87788/AL,,https://www.airbnb.com/rooms/1594732553444966192,Misericrdia,38.7155422,-9.152541,1,739012476,2026-06-25,2018-11-07
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1594903534167716332,So Vicente,38.71471,-9.12916,1,548207537,2026-06-25,
airbnb,88474,88474/AL,,https://www.airbnb.com/rooms/1594915041696504451,Santa Maria Maior,38.715703972167965,-9.133240109256239,1,76127721,2026-06-25,2018-11-16
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1594917941140630726,Arroios,38.73556,-9.13588,1,683922126,2026-06-26,
airbnb,27330,27330/AL,sem licença,https://www.airbnb.com/rooms/1594945093328799780,Santa Maria Maior,38.71508,-9.13655,1,24865381,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1595006410688195868,Arroios,38.72073,-9.1338853,1,522860982,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1595240968057582156,So Vicente,38.72017,-9.12072,1,739168617,2026-06-23,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1595508899571515700,Estrela,38.707476527971764,-9.155457267329746,1,236841171,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1596284447122757390,Campolide,38.72678,-9.15999,3,37192572,2026-07-02,
airbnb,129327,129327/AL,licença reutilizada 7,https://www.airbnb.com/rooms/1596337009800036791,Beato,38.7304797,-9.1118031,1,509456800,2026-06-25,2022-07-02
airbnb,129327,129327/AL,licença reutilizada 7,https://www.airbnb.com/rooms/1596355954818295375,Beato,38.730529917223436,-9.111964032540891,1,509456800,2026-06-25,2022-07-02
airbnb,655990,655990/AL,sem licença,https://www.airbnb.com/rooms/1596392554245594482,So Vicente,38.71469,-9.12558,1,139431647,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1596392735968967268,Misericrdia,38.708911,-9.1464951,1,531769169,2026-06-26,
airbnb,69686,69686/AL,licença reutilizada 5,https://www.airbnb.com/rooms/1596424927175215960,Santa Maria Maior,38.71470745923583,-9.13896914838431,2,598418368,2026-06-25,2018-04-21
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1596444248710549465,Misericrdia,38.71054669999999,-9.148925799999999,2,739501759,2026-06-25,
airbnb,81373,81373/AL,licença reutilizada 7,https://www.airbnb.com/rooms/1596491030819085082,Santa Maria Maior,38.71627,-9.13682,1,598418368,2026-06-26,2018-08-24
airbnb,81373,81373/AL,licença reutilizada 7,https://www.airbnb.com/rooms/1596507875291856730,Santa Maria Maior,38.71437,-9.13902,1,598418368,2026-06-25,2018-08-24
airbnb,806364,806364/AL,sem licença,https://www.airbnb.com/rooms/1598807965697938287,Santa Maria Maior,38.71685,-9.1332,1,4694958,2026-06-25,
airbnb,122421,122421/AL,,https://www.airbnb.com/rooms/1599191351622125038,Avenidas Novas,38.73932,-9.14421,2,15900664,2026-06-25,2022-01-18
airbnb,124988,124988/AL,,https://www.airbnb.com/rooms/1596584673803355558,Arroios,38.7214078,-9.1376354,1,514108389,2026-06-26,2022-04-01
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1596749868928417265,Misericrdia,38.713157478151864,-9.144539294503536,1,2557112,2026-06-25,
airbnb,120289,120289/AL,,https://www.airbnb.com/rooms/1596910628219751196,Belm,38.697305,-9.1927338,1,739659559,2026-06-23,2021-10-07
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1597082000642227558,Avenidas Novas,38.73886,-9.15098,1,683922126,2026-07-02,
airbnb,70604,70604/AL,,https://www.airbnb.com/rooms/1597106721677457995,Misericrdia,38.7087267,-9.1480233,2,67923630,2026-06-26,2018-05-03
airbnb,102388,102388/AL,licença invalida (distancia 87.95628536172858),https://www.airbnb.com/rooms/1597120731019843224,Campo de Ourique,38.71887,-9.16489,2,557384635,2026-06-25,2019-08-28
airbnb,122237,122237/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1597140125700112725,Avenidas Novas,38.74473,-9.15217,2,464684166,2026-06-25,2022-01-11
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1597145612768830081,Misericrdia,38.71054669999999,-9.148925799999999,2,739501759,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599210670997220902,Arroios,38.73353,-9.14282,1,2573566,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599224293842762987,Arroios,38.73373,-9.14287,1,2573566,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599252109867327119,Arroios,38.73407,-9.14436,1,2573566,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1597240349440972465,Estrela,38.704589726035586,-9.163937084376812,3,739765499,2026-06-26,
airbnb,81202,81202/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1597752528578809816,Santa Maria Maior,38.71043,-9.13342,,76223539,2026-06-25,2018-08-22
airbnb,384849,384849/AL,sem licença,https://www.airbnb.com/rooms/1597767655398129654,Estrela,38.7048206,-9.159849300000001,3,739918157,2026-06-26,
airbnb,26586,26586/AL,licença invalida (distancia 72.46068989699916),https://www.airbnb.com/rooms/1597780356408169592,Misericrdia,38.70961,-9.14585,1,292143570,2026-06-25,2016-03-18
airbnb,88775,88775/AL,licença reutilizada 4,https://www.airbnb.com/rooms/1597810391261396617,So Vicente,38.72098,-9.12814,2,739931133,2026-06-26,2018-11-22
airbnb,122757,122757/AL,,https://www.airbnb.com/rooms/1597859802578208587,Alcntara,38.70293,-9.17888,1,432498689,2026-06-25,2022-02-01
airbnb,91666,91666/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1597876519585954570,Penha de Frana,38.72461985491111,-9.12066979071741,3,305616817,2026-06-23,2019-02-16
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1597887254361567480,Parque das Naes,38.7556,-9.09467,1,525365558,2026-06-23,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1597948428826748510,Campo de Ourique,38.71822763547927,-9.166095289024348,,739986623,2026-06-25,
airbnb,60302,60302,licença reutilizada 2,https://www.airbnb.com/rooms/1598014711496753092,Santo Antnio,38.7193,-9.14201,2,16106300,2026-06-25,2017-11-30
airbnb,806364,806364/AL,sem licença,https://www.airbnb.com/rooms/1598031214843811273,Santa Maria Maior,38.71633,-9.1333,1,4694958,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1598442160978972112,Santa Maria Maior,38.71253,-9.12895,2,1756107,2026-06-26,
airbnb,57930,57930/AL,licença reutilizada 2,https://www.airbnb.com/rooms/1598457793962670054,Santo Antnio,38.72318,-9.15208,4,465505052,2026-07-02,2017-10-09
airbnb,85901,85901/AL,,https://www.airbnb.com/rooms/1598466175359687276,So Domingos de Benfica,38.7496832832832,-9.170758617828104,3,465505052,2026-06-25,2018-10-16
airbnb,806364,806364/AL,sem licença,https://www.airbnb.com/rooms/1598471156356814292,Santa Maria Maior,38.71695,-9.13275,1,4694958,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599262379247613719,Arroios,38.73361,-9.14409,1,2573566,2026-06-25,
airbnb,117631,117631/AL,licença reutilizada 9,https://www.airbnb.com/rooms/1603119729487812920,Santo Antnio,38.72621,-9.14417,1,738810858,2026-06-26,2021-06-29
airbnb,117631,117631/AL,licença reutilizada 9,https://www.airbnb.com/rooms/1603129923665241250,Santo Antnio,38.72426,-9.14475,2,738810858,2026-06-26,2021-06-29
airbnb,101773,101773/AL,licença invalida (distancia 281.34694845082134),https://www.airbnb.com/rooms/1603224337379874176,Santa Maria Maior,38.71505646743116,-9.135652337364519,2,182012702,2026-06-26,2019-08-11
airbnb,5787,5787/AL,,https://www.airbnb.com/rooms/1603561114573112211,Santa Maria Maior,38.7117301,-9.126913499999999,4,741461642,2026-06-26,2015-01-29
airbnb,55268,55268/AL,,https://www.airbnb.com/rooms/1603591777972234569,Misericrdia,38.70666,-9.14723,1,740614711,2026-06-26,2017-08-28
airbnb,59695,59695/AL,,https://www.airbnb.com/rooms/1603630152715719150,Santa Maria Maior,38.7129693,-9.137624899999999,3,352899477,2026-06-25,2017-11-16
airbnb,32189,32189/AL,sem licença,https://www.airbnb.com/rooms/1603650449723871536,Santa Maria Maior,38.7126721,-9.125909,1,741633467,2026-06-26,
airbnb,125778,125778/AL,sem licença,https://www.airbnb.com/rooms/1603651339853851442,Belm,38.69903,-9.21887,4,741632090,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599263534694728677,So Domingos de Benfica,38.74364,-9.18242,1,683922126,2026-06-23,
airbnb,7857,7857/AL,licença invalida (distancia 2.347835087118384);licença reutilizada 3,https://www.airbnb.com/rooms/1603769721941961281,Penha de Frana,38.73106,-9.13157,1,17733765,2026-06-26,2015-02-19
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1603906038575457617,Estrela,38.7054208,-9.170462,1,723810848,2026-06-25,
airbnb,19928,19928/AL,licença reutilizada 3,https://www.airbnb.com/rooms/1604208392986979048,Misericrdia,38.71567,-9.14715,1,444609462,2026-06-25,2015-09-17
airbnb,19928,19928/AL,licença reutilizada 3,https://www.airbnb.com/rooms/1604219093623109347,Misericrdia,38.71349,-9.14838,1,444609462,2026-06-25,2015-09-17
airbnb,630921,630921/AL,sem licença,https://www.airbnb.com/rooms/1604234917119350361,Estrela,38.70462281202471,-9.163914880950934,,76223539,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1604309091739943471,Avenidas Novas,38.74719,-9.15278,1,718263528,2026-06-23,
airbnb,78543,78543/AL,licença reutilizada 3,https://www.airbnb.com/rooms/1604405548853616667,Santa Maria Maior,38.7159,-9.13361,1,32354202,2026-06-25,2018-07-22
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1604423286219146978,Belm,38.71103,-9.21332,3,741847595,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599291866720161516,Arroios,38.73374,-9.14248,1,2573566,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599300659647687772,Arroios,38.73379,-9.14401,1,2573566,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1599325093775896232,Arroios,38.73365,-9.14257,1,2573566,2026-06-25,
airbnb,9775,9775/AL,,https://www.airbnb.com/rooms/1604882880384112255,So Vicente,38.7135358,-9.1247007,1,741972955,2026-06-26,2015-03-20
airbnb,37740,37740/AL,,https://www.airbnb.com/rooms/1604986148913087437,Santa Maria Maior,38.71343,-9.13669,2,12050703,2026-06-25,2016-12-15
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1604993864528257223,Avenidas Novas,38.73855,-9.15273,1,683922126,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1605003783688864715,Arroios,38.7297726,-9.1454639,2,484535538,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1605003783889277904,Arroios,38.72977,-9.14546,1,484535538,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1605003785019752568,Arroios,38.7297726,-9.1454639,1,484535538,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/1605003785194193802,Arroios,38.72977,-9.14546,1,484535538,2026-06-26,
